team_id,league_id,season_id,team_name,# Pl,Comp, 90s, team_Tackles, team_Tackles_TklW, team_Tackles_Def_3rd, team_Tackles_Mid_3rd, team_Tackles_Att_3rd, team_Cha_Tkl, team_Cha_Att, team_Cha_Tkl%_new, team_Cha_Lost, team_Blocks, team_Blocks_Sh, team_Blocks_Pass, team_Blocks_Int, team_Blocks_Tkl+Int, team_Blocks_Clr, team_Blocks_Err
L1_BRE_3,L1_1,1,Brest,26,Ligue 1,38,610,355,321,236,53,284,633,0.448657187993681,349,358,109,249,463,1073,685,12
L1_BRE_3,L1_1,2,Brest,25,Ligue 1,380,682,400,342,249,91,310,655,0.473282442748092,345,369,108,261,469,1151,707,4
L1_BRE_3,L1_1,3,Brest,29,Ligue 1,38,705,417,348,289,68,356,740,0.481081081081081,384,435,115,320,475,1180,686,13
L1_BRE_3,L1_1,4,Brest,25,Ligue 1,34,679,427,295,299,85,306,715,0.427972027972028,409,386,100,286,321,1000,644,13
L1_BRE_3,L1_1,5,Brest,30,Ligue 1,34,656,426,291,255,110,308,583,0.528301886792453,275,363,105,258,316,972,869,14
L1_CLE_21,L1_1,2,Clermont Foot,28,Ligue 1,380,622,361,285,262,75,291,665,0.437593984962406,374,372,99,273,386,1008,527,9
L1_CLE_21,L1_1,3,Clermont Foot,28,Ligue 1,38,685,398,350,250,85,351,779,0.450577663671374,428,424,126,298,440,1125,571,17
L1_CLE_21,L1_1,4,Clermont Foot,31,Ligue 1,34,581,358,279,242,60,312,633,0.492890995260664,321,382,130,252,347,928,667,19
L1_DIJ_4,L1_1,1,Dijon,33,Ligue 1,38,601,367,329,225,47,278,661,0.420574886535552,383,351,112,239,471,1072,729,16
L1_LEH_26,L1_1,4,Le Havre,27,Ligue 1,34,560,332,293,207,60,283,572,0.494755244755245,289,362,124,238,363,923,664,10
L1_LEH_26,L1_1,5,Le Havre,31,Ligue 1,34,621,387,326,212,83,304,562,0.540925266903915,258,362,131,231,324,945,987,24
L1_LEN_5,L1_1,1,Lens,27,Ligue 1,38,601,358,264,253,84,237,533,0.444652908067542,296,375,92,283,508,1109,690,12
L1_LEN_5,L1_1,2,Lens,28,Ligue 1,380,591,359,273,243,75,266,602,0.441860465116279,336,360,99,261,455,1046,616,7
L1_LEN_5,L1_1,3,Lens,29,Ligue 1,38,540,323,225,238,77,262,570,0.459649122807018,308,401,112,289,339,879,559,7
L1_LEN_5,L1_1,4,Lens,27,Ligue 1,34,554,339,213,266,75,291,569,0.511423550087873,278,392,112,280,298,852,549,16
L1_LEN_5,L1_1,5,Lens,33,Ligue 1,34,606,365,264,233,109,299,579,0.516407599309154,280,387,101,286,321,927,705,19
L1_LIL_6,L1_1,1,Lille,21,Ligue 1,38,653,370,273,288,92,305,707,0.431400282885431,402,339,90,249,424,1077,590,6
L1_LIL_6,L1_1,2,Lille,26,Ligue 1,380,653,359,310,274,69,305,619,0.492730210016155,314,351,111,240,377,1030,672,6
L1_LIL_6,L1_1,3,Lille,26,Ligue 1,38,635,370,266,265,104,314,658,0.477203647416413,344,390,74,316,301,936,543,13
L1_LIL_6,L1_1,4,Lille,28,Ligue 1,34,594,370,267,242,85,278,580,0.479310344827586,302,319,80,239,292,886,574,10
L1_LIL_6,L1_1,5,Lille,27,Ligue 1,34,626,356,241,273,112,311,554,0.561371841155235,243,302,74,228,271,897,637,22
L1_LOR_7,L1_1,1,Lorient,27,Ligue 1,38,722,424,353,303,66,333,812,0.410098522167488,479,422,114,308,527,1249,670,11
L1_LOR_7,L1_1,2,Lorient,29,Ligue 1,380,696,412,337,292,67,383,811,0.472256473489519,428,405,115,290,412,1108,776,9
L1_LOR_7,L1_1,3,Lorient,30,Ligue 1,38,736,420,409,244,83,315,690,0.456521739130435,375,484,141,343,369,1105,849,17
L1_LOR_7,L1_1,4,Lorient,38,Ligue 1,34,538,326,284,195,59,252,531,0.474576271186441,279,391,129,262,337,875,805,14
L1_LYO_8,L1_1,1,Lyon,29,Ligue 1,38,583,344,250,249,84,264,639,0.413145539906103,375,366,115,251,408,991,595,14
L1_LYO_8,L1_1,2,Lyon,30,Ligue 1,380,632,367,264,270,98,279,614,0.454397394136808,335,385,91,294,396,1028,621,17
L1_LYO_8,L1_1,3,Lyon,29,Ligue 1,38,723,423,306,282,135,367,771,0.476005188067445,404,433,107,326,481,1204,542,12
L1_LYO_8,L1_1,4,Lyon,35,Ligue 1,34,538,331,241,203,94,250,578,0.432525951557093,328,343,118,225,304,842,563,12
L1_LYO_8,L1_1,5,Lyon,31,Ligue 1,34,576,340,257,230,89,310,595,0.521008403361345,285,346,113,233,282,858,695,25
L1_MAR_9,L1_1,1,Marseille,31,Ligue 1,38,655,391,266,302,87,313,667,0.469265367316342,354,365,105,260,442,1097,710,12
L1_MAR_9,L1_1,2,Marseille,27,Ligue 1,380,556,319,252,238,66,232,501,0.463073852295409,269,263,65,198,327,883,437,10
L1_MAR_9,L1_1,3,Marseille,30,Ligue 1,38,685,404,271,304,110,301,593,0.507588532883642,292,366,101,265,420,1105,570,11
L1_MAR_9,L1_1,4,Marseille,33,Ligue 1,34,604,371,270,264,70,292,587,0.497444633730835,295,365,99,266,332,936,633,8
L1_MAR_9,L1_1,5,Marseille,32,Ligue 1,34,552,358,244,229,79,274,472,0.580508474576271,198,272,70,202,280,832,523,31
L1_MET_10,L1_1,1,Metz,27,Ligue 1,38,685,417,368,252,65,305,675,0.451851851851852,370,394,116,278,572,1257,745,9
L1_MET_10,L1_1,2,Metz,36,Ligue 1,380,711,442,395,275,41,300,649,0.462249614791988,349,452,139,313,507,1218,782,11
L1_MET_10,L1_1,4,Metz,30,Ligue 1,34,562,334,310,183,69,238,514,0.463035019455253,276,416,127,289,348,910,834,9
L1_MON_11,L1_1,1,Monaco,30,Ligue 1,38,733,432,296,346,91,332,696,0.477011494252874,364,356,66,290,436,1169,513,15
L1_MON_11,L1_1,2,Monaco,27,Ligue 1,380,745,435,292,368,85,324,701,0.462196861626248,377,378,103,275,424,1169,487,10
L1_MON_11,L1_1,3,Monaco,27,Ligue 1,38,696,400,284,310,102,323,701,0.46077032810271,378,459,120,339,426,1122,549,14
L1_MON_11,L1_1,4,Monaco,30,Ligue 1,34,664,412,259,314,91,322,686,0.469387755102041,364,418,85,333,394,1058,582,14
L1_MON_11,L1_1,5,Monaco,28,Ligue 1,34,670,429,281,287,102,339,624,0.543269230769231,285,350,70,280,357,1027,667,18
L1_MOP_12,L1_1,1,Montpellier,25,Ligue 1,38,529,334,301,183,45,284,707,0.401697312588402,423,372,150,222,420,949,705,14
L1_MOP_12,L1_1,2,Montpellier,27,Ligue 1,380,625,380,340,210,75,309,723,0.427385892116183,414,363,134,229,356,981,675,13
L1_MOP_12,L1_1,3,Montpellier,31,Ligue 1,38,684,413,362,249,73,361,745,0.484563758389262,384,448,121,327,404,1088,686,9
L1_MOP_12,L1_1,4,Montpellier,31,Ligue 1,34,619,379,352,187,80,310,691,0.44862518089725,381,427,161,266,308,927,766,5
L1_MOP_12,L1_1,5,Montpellier,35,Ligue 1,34,631,389,302,264,65,310,608,0.509868421052632,298,368,123,245,273,904,733,25
L1_NAN_13,L1_1,1,Nantes,25,Ligue 1,38,696,384,357,271,68,368,777,0.473616473616474,409,392,107,285,465,1161,708,6
L1_NAN_13,L1_1,2,Nantes,26,Ligue 1,380,685,405,331,262,92,353,774,0.456072351421189,421,419,136,283,415,1100,680,9
L1_NAN_13,L1_1,3,Nantes,29,Ligue 1,38,709,431,367,249,93,367,730,0.502739726027397,363,427,107,320,431,1140,731,8
L1_NAN_13,L1_1,4,Nantes,35,Ligue 1,34,582,352,307,220,55,298,616,0.483766233766234,318,339,102,237,332,914,697,4
L1_NAN_13,L1_1,5,Nantes,30,Ligue 1,34,645,376,338,224,83,321,565,0.568141592920354,244,402,116,286,283,928,1007,10
L1_NIC_14,L1_1,1,Nice,31,Ligue 1,38,599,364,281,243,75,256,628,0.407643312101911,372,355,123,232,435,1034,644,15
L1_NIC_14,L1_1,2,Nice,27,Ligue 1,380,610,369,291,253,66,314,590,0.532203389830508,276,392,119,273,441,1051,595,7
L1_NIC_14,L1_1,3,Nice,34,Ligue 1,38,818,467,415,295,108,382,680,0.561764705882353,298,419,115,304,413,1231,588,9
L1_NIC_14,L1_1,4,Nice,27,Ligue 1,34,538,308,247,212,79,285,505,0.564356435643564,220,389,111,278,292,830,505,10
L1_NIC_14,L1_1,5,Nice,31,Ligue 1,34,633,399,297,242,94,297,534,0.556179775280899,237,417,127,290,365,998,784,32
L1_NÎM_15,L1_1,1,Nîmes,33,Ligue 1,38,625,372,301,244,80,310,709,0.437235543018336,399,407,122,285,501,1126,710,17
L1_PSG_16,L1_1,1,Paris S-G,33,Ligue 1,38,609,385,217,278,114,293,700,0.418571428571429,407,327,81,246,373,982,448,22
L1_PSG_16,L1_1,2,Paris S-G,36,Ligue 1,380,607,360,229,276,102,290,599,0.484140233722871,309,330,106,224,303,910,437,14
L1_PSG_16,L1_1,3,Paris S-G,26,Ligue 1,38,612,362,253,255,104,339,693,0.489177489177489,354,378,109,269,296,908,432,20
L1_PSG_16,L1_1,4,Paris S-G,29,Ligue 1,34,585,360,254,221,110,283,602,0.470099667774086,319,346,108,238,268,853,509,22
L1_PSG_16,L1_1,5,Paris S-G,28,Ligue 1,34,619,386,242,266,111,325,607,0.535420098846787,282,360,103,257,265,884,493,19
L1_REI_17,L1_1,1,Reims,29,Ligue 1,38,656,372,336,242,78,276,645,0.427906976744186,369,335,121,214,487,1143,762,18
L1_REI_17,L1_1,2,Reims,35,Ligue 1,380,615,365,328,221,66,286,629,0.454689984101749,343,460,154,306,493,1108,753,7
L1_REI_17,L1_1,3,Reims,34,Ligue 1,38,703,407,338,259,106,339,747,0.453815261044177,408,468,127,341,397,1100,633,15
L1_REI_17,L1_1,4,Reims,29,Ligue 1,34,640,392,303,246,91,320,639,0.500782472613458,319,398,133,265,342,982,671,10
L1_REI_17,L1_1,5,Reims,34,Ligue 1,34,558,359,313,174,71,285,551,0.517241379310345,266,392,145,247,289,847,958,20
L1_REN_18,L1_1,1,Rennes,32,Ligue 1,38,587,337,242,254,91,234,564,0.414893617021277,330,347,74,273,361,948,510,12
L1_REN_18,L1_1,2,Rennes,28,Ligue 1,380,546,318,234,215,97,261,550,0.474545454545455,289,347,92,255,315,861,646,12
L1_REN_18,L1_1,3,Rennes,32,Ligue 1,38,600,335,255,251,94,289,616,0.469155844155844,327,392,91,301,341,941,587,10
L1_REN_18,L1_1,4,Rennes,29,Ligue 1,34,526,311,261,190,75,280,525,0.533333333333333,245,371,106,265,328,854,618,10
L1_REN_18,L1_1,5,Rennes,35,Ligue 1,34,596,363,282,234,80,296,510,0.580392156862745,214,350,96,254,337,933,739,14
L1_SAI_19,L1_1,1,Saint-Étienne,40,Ligue 1,38,716,428,394,253,69,326,700,0.465714285714286,374,374,88,286,471,1187,665,10
L1_SAI_19,L1_1,2,Saint-Étienne,39,Ligue 1,380,695,397,341,265,89,295,638,0.462382445141066,343,398,93,305,452,1147,563,10
L1_SAI_19,L1_1,5,Saint-Étienne,32,Ligue 1,34,581,382,291,216,74,296,594,0.498316498316498,298,404,135,269,328,909,854,26
L1_STR_20,L1_1,1,Strasbourg,26,Ligue 1,38,633,396,313,247,73,280,615,0.455284552845528,335,303,77,226,521,1154,641,11
L1_STR_20,L1_1,2,Strasbourg,26,Ligue 1,380,660,392,302,257,101,293,626,0.468051118210863,333,380,93,287,433,1093,563,6
L1_STR_20,L1_1,3,Strasbourg,29,Ligue 1,38,690,409,316,284,90,344,666,0.516516516516517,322,423,98,325,437,1127,688,5
L1_STR_20,L1_1,4,Strasbourg,30,Ligue 1,34,620,383,317,240,63,308,572,0.538461538461538,264,406,115,291,347,967,682,13
L1_STR_20,L1_1,5,Strasbourg,30,Ligue 1,34,537,335,256,213,68,257,459,0.559912854030501,202,376,111,265,282,819,899,17
L1_TOU_25,L1_1,3,Toulouse,29,Ligue 1,38,716,406,349,264,103,368,842,0.437054631828979,474,476,138,338,409,1125,656,15
L1_TOU_25,L1_1,4,Toulouse,26,Ligue 1,34,612,358,295,241,76,294,626,0.46964856230032,332,431,148,283,294,906,715,6
L1_TOU_25,L1_1,5,Toulouse,27,Ligue 1,34,605,364,264,253,88,318,608,0.523026315789474,290,341,103,238,281,886,775,15
L1_TRO_22,L1_1,2,Troyes,35,Ligue 1,380,636,351,351,221,64,285,625,0.456,340,375,107,268,430,1066,656,8
L1_TRO_22,L1_1,3,Troyes,32,Ligue 1,38,608,361,333,207,68,272,606,0.448844884488449,334,416,144,272,398,1006,779,5
LL_ALA_1,LL_1,1,Alavés,30,La Liga,38,499,292,263,181,55,197,565,0.348672566371681,368,341,90,251,428,927,766,8
LL_ALA_1,LL_1,2,Alavés,33,La Liga,380,550,324,271,221,58,262,637,0.411302982731554,375,373,106,267,376,926,890,7
LL_ALA_1,LL_1,4,Alavés,30,La Liga,38,578,347,284,227,67,290,629,0.461049284578696,339,363,117,246,279,857,810,5
LL_ALA_1,LL_1,5,Alavés,29,La Liga,38,737,459,346,307,84,348,726,0.479338842975207,378,382,96,286,309,1046,918,10
